0.1092	929
0.1092	964
0.1094	716
0.1094	747
0.1095	984
0.1097	366
0.1097	491
0.1098	193
0.1098	361
0.1098	572
0.1099	486
0.1099	827
0.1099	835
0.11	237
0.11	421
0.11	946
0.1101	794
0.1102	106
0.1102	659
0.1104	2
0.1104	464
0.1104	536
0.1104	838
0.1105	580
0.1106	515
0.1106	678
0.1107	21
0.1107	255
0.1107	979
0.1108	465
0.1108	939
0.1109	367
0.1109	490
0.1109	722
0.1109	744
0.1109	860
0.111	95
0.111	651
0.1111	137
0.1111	478
0.1111	501
0.1111	607
0.1112	266
0.1112	640
0.1113	35
0.1113	180
0.1114	18
0.1115	79
0.1115	142
0.1115	273
0.1115	915
0.1116	117
0.1116	284
0.1116	581
0.1117	483
0.1117	763
0.1118	435
0.1118	806
0.1119	24
0.1119	824
0.1119	884
0.112	83
0.112	807
0.1121	248
0.1121	977
0.1122	340
0.1123	56
0.1123	451
0.1123	781
0.1123	876
0.1124	347
0.1125	582
0.1125	973
0.1126	223
0.1126	648
0.1126	714
0.1127	45
0.1127	220
0.1127	299
0.1127	401
0.1127	712
0.1127	948
0.1128	235
0.1128	404
0.1128	851
0.1128	877
0.1129	538
0.1129	882
0.1131	218
0.1131	699
0.1131	937
0.1132	710
0.1133	406
0.1134	93
0.1134	339
0.1134	680
0.1134	968
0.1135	892
0.1135	953
0.1137	423
0.1138	694
0.114	48
0.114	72
0.114	145
0.114	201
0.114	826
0.114	993
0.1141	658
0.1142	28
0.1142	922
0.1143	289
0.1143	463
0.1144	449
0.1144	672
0.1146	428
0.1146	552
0.1147	30
0.1148	475
0.1148	596
0.1149	199
0.115	173
0.115	472
0.1151	380
0.1153	102
0.1156	98
0.1156	126
0.1157	375
0.1157	681
0.1157	729
0.1157	848
0.1158	399
0.1158	682
0.1159	502
0.1159	839
0.1159	893
0.116	74
0.1161	585
0.1161	801
0.1162	3
0.1163	666
0.1163	840
0.1164	51
0.1164	551
0.1164	630
0.1164	867
0.1164	959
0.1165	52
0.1165	442
0.1165	733
0.1165	796
0.1166	239
0.1167	869
0.1168	109
0.1168	118
0.1168	548
0.1168	820
0.1168	916
0.1169	776
0.1171	88
0.1171	328
0.1171	507
0.1171	654
0.1172	147
0.1173	597
0.1173	787
0.1174	160
0.1174	547
0.1175	836
0.1176	664
0.1177	46
0.1177	84
0.1177	702
0.1178	20
0.1178	556
0.1179	89
0.1179	403
0.1179	560
0.118	26
0.1181	516
0.1181	562
0.1182	885
0.1183	104
0.1183	335
0.1183	563
0.1183	822
0.1183	970
0.1184	0
0.1184	337
0.1185	307
0.1185	918
0.1186	174
0.1186	990
0.1186	997
0.1187	856
0.1187	920
0.1188	4
0.1188	71
0.1188	78
0.1188	99
0.1189	349
0.119	768
0.1191	791
0.1192	351
